0,1,0,"20181101","20181101",808099,"310063","","","83","83",0,"","000014",4,"石川歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808099,"310063","","","83","83",0,"","000014",4,"得意先No. 020113",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808103,"340002","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",42,42,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808103,"340002","","","83","83",0,"","000014",4,"内田歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808103,"340002","","","83","83",0,"","000014",4,"得意先No. 030004",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808105,"620006","","","81","81",0,"","000084",0,"MWS)月額用販売手数料",0,"2",0,0,1,"月",30,30,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808105,"620006","","","81","81",0,"","000014",4,"おおさか歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808105,"620006","","","81","81",0,"","000014",4,"得意先No. 050209",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808106,"020034","","","82","82",0,"","000084",0,"MWS)月額用販売手数料",0,"32",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808106,"020034","","","82","82",0,"","000014",4,"大澤一茂歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808106,"020034","","","82","82",0,"","000014",4,"得意先No. 050394",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808107,"210076","","","84","84",0,"","000084",0,"MWS)月額用販売手数料",0,"7",0,0,1,"月",42,42,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808107,"210076","","","84","84",0,"","000014",4,"大鹿歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808107,"210076","","","84","84",0,"","000014",4,"得意先No. 050240",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808110,"450012","","","85","85",0,"","000084",0,"MWS)月額用販売手数料",0,"9",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808110,"450012","","","85","85",0,"","000014",4,"おおば歯科様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808110,"450012","","","85","85",0,"","000014",4,"得意先No. 050135",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808118,"050067","","","81","81",0,"","000084",0,"MWS)月額用販売手数料",0,"2",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808118,"050067","","","81","81",0,"","000014",4,"医療法人ｵｰﾗﾙﾍﾙｽｱｰｷﾃｸﾄ官庁街歯科様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808118,"050067","","","81","81",0,"","000014",4,"得意先No. 130150",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808119,"020068","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808119,"020068","","","83","83",0,"","000014",4,"小池歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808119,"020068","","","83","83",0,"","000014",4,"得意先No. 150190",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808120,"310063","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808120,"310063","","","83","83",0,"","000014",4,"小泉歯科クリニック様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808120,"310063","","","83","83",0,"","000014",4,"得意先No. 150140",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808121,"210004","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"33",0,0,1,"月",56,56,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808121,"210004","","","83","83",0,"","000014",4,"小林歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808121,"210004","","","83","83",0,"","000014",4,"得意先No. 150134",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808122,"540005","","","84","84",0,"","000084",0,"MWS)月額用販売手数料",0,"8",0,0,1,"月",20,20,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808122,"540005","","","84","84",0,"","000014",4,"医療法人社団小林歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808122,"540005","","","84","84",0,"","000014",4,"得意先No. 150033",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808125,"340002","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",42,42,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808125,"340002","","","83","83",0,"","000014",4,"坂詰歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808125,"340002","","","83","83",0,"","000014",4,"得意先No. 210138",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808126,"210007","","","81","81",0,"","000084",0,"MWS)月額用販売手数料",0,"2",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808126,"210007","","","81","81",0,"","000014",4,"佐藤歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808126,"210007","","","81","81",0,"","000014",4,"得意先No. 210011",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808128,"020034","","","82","82",0,"","000084",0,"MWS)月額用販売手数料",0,"32",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808128,"020034","","","82","82",0,"","000014",4,"猿田歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808128,"020034","","","82","82",0,"","000014",4,"得意先No. 210257",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808129,"820028","","","85","85",0,"","000084",0,"MWS)月額用販売手数料",0,"9",0,0,1,"月",28,28,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808129,"820028","","","85","85",0,"","000014",4,"医療法人仁陽会島デンタルクリニッ様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808129,"820028","","","85","85",0,"","000014",4,"得意先No. 220065",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808130,"020034","","","82","82",0,"","000084",0,"MWS)月額用販売手数料",0,"32",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808130,"020034","","","82","82",0,"","000014",4,"親見歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808130,"020034","","","82","82",0,"","000014",4,"得意先No. 220085",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808131,"150009","","","81","81",0,"","000084",0,"MWS)月額用販売手数料",0,"2",0,0,1,"月",50,50,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808131,"150009","","","81","81",0,"","000014",4,"鈴木歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808131,"150009","","","81","81",0,"","000014",4,"得意先No. 230076",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808132,"020036","","","81","81",0,"","000084",0,"MWS)月額用販売手数料",0,"2",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808132,"020036","","","81","81",0,"","000014",4,"スマイル歯科クリニック様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808132,"020036","","","81","81",0,"","000014",4,"得意先No. 230027",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808134,"310063","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808134,"310063","","","83","83",0,"","000014",4,"医療法人社団桜会髙田歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808134,"310063","","","83","83",0,"","000014",4,"得意先No. 310130",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808138,"820028","","","85","85",0,"","000084",0,"MWS)月額用販売手数料",0,"9",0,0,1,"月",56,56,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808138,"820028","","","85","85",0,"","000014",4,"知花歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808138,"820028","","","85","85",0,"","000014",4,"得意先No. 320014",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808139,"110177","","","81","81",0,"","000084",0,"MWS)月額用販売手数料",0,"2",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808139,"110177","","","81","81",0,"","000014",4,"寺岡歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808139,"110177","","","81","81",0,"","000014",4,"得意先No. 340028",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808142,"210088","","","81","81",0,"","000084",0,"MWS)月額用販売手数料",0,"1",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808142,"210088","","","81","81",0,"","000014",4,"にしかわ歯科本通りクリニック様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808142,"210088","","","81","81",0,"","000014",4,"得意先No. 420092",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808144,"020032","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"33",0,0,1,"月",36,36,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808144,"020032","","","83","83",0,"","000014",4,"医療法人社団泉栄会二宮歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808144,"020032","","","83","83",0,"","000014",4,"得意先No. 420093",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808145,"140030","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808145,"140030","","","83","83",0,"","000014",4,"野沢歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808145,"140030","","","83","83",0,"","000014",4,"得意先No. 450022",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808147,"020036","","","81","81",0,"","000084",0,"MWS)月額用販売手数料",0,"2",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808147,"020036","","","81","81",0,"","000014",4,"はしもと歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808147,"020036","","","81","81",0,"","000014",4,"得意先No. 510034",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808148,"020068","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",420,420,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808148,"020068","","","83","83",0,"","000014",4,"服部歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808148,"020068","","","83","83",0,"","000014",4,"得意先No. 510149",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808149,"340018","","","84","84",0,"","000084",0,"MWS)月額用販売手数料",0,"7",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808149,"340018","","","84","84",0,"","000014",4,"はっとり歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808149,"340018","","","84","84",0,"","000014",4,"得意先No. 510092",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808152,"220127","","","84","84",0,"","000084",0,"MWS)月額用販売手数料",0,"7",0,0,1,"月",22,22,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808152,"220127","","","84","84",0,"","000014",4,"藤城歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808152,"220127","","","84","84",0,"","000014",4,"得意先No. 530092",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808153,"210009","","","81","81",0,"","000084",0,"MWS)月額用販売手数料",0,"2",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808153,"210009","","","81","81",0,"","000014",4,"ふじむら歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808153,"210009","","","81","81",0,"","000014",4,"得意先No. 530171",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808156,"750014","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808156,"750014","","","83","83",0,"","000014",4,"本多歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808156,"750014","","","83","83",0,"","000014",4,"得意先No. 550239",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808157,"210010","","","81","81",0,"","000084",0,"MWS)月額用販売手数料",0,"2",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808157,"210010","","","81","81",0,"","000014",4,"本町歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808157,"210010","","","81","81",0,"","000014",4,"得意先No. 550077",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808159,"140007","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808159,"140007","","","83","83",0,"","000014",4,"三木歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808159,"140007","","","83","83",0,"","000014",4,"得意先No. 620036",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808160,"610035","","","84","84",0,"","000084",0,"MWS)月額用販売手数料",0,"8",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808160,"610035","","","84","84",0,"","000014",4,"三宅歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808160,"610035","","","84","84",0,"","000014",4,"得意先No. 620160",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808162,"730027","","","85","85",0,"","000084",0,"MWS)月額用販売手数料",0,"9",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808162,"730027","","","85","85",0,"","000014",4,"村岡歯科様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808162,"730027","","","85","85",0,"","000014",4,"得意先No. 630043",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808164,"140004","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",14,14,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808164,"140004","","","83","83",0,"","000014",4,"東松山アース歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808164,"140004","","","83","83",0,"","000014",4,"得意先No. 640006",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808167,"730027","","","85","85",0,"","000084",0,"MWS)月額用販売手数料",0,"9",0,0,1,"月",165,165,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808167,"730027","","","85","85",0,"","000014",4,"山内歯科矯正様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808167,"730027","","","85","85",0,"","000014",4,"得意先No. 710051",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808168,"310063","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808168,"310063","","","83","83",0,"","000014",4,"山口歯科クリニック様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808168,"310063","","","83","83",0,"","000014",4,"得意先No. 710112",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808170,"210090","","","84","84",0,"","000084",0,"MWS)月額用販売手数料",0,"7",0,0,1,"月",14,14,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808170,"210090","","","84","84",0,"","000014",4,"医療法人昭友会中嶋歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808170,"210090","","","84","84",0,"","000014",4,"得意先No. 410593",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808173,"750016","","","82","82",0,"","000084",0,"MWS)月額用販売手数料",0,"32",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808173,"750016","","","82","82",0,"","000014",4,"医療法人社団愛清愛生歯科様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808173,"750016","","","82","82",0,"","000014",4,"得意先No. 010470",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808175,"210034","","","84","84",0,"","000084",0,"MWS)月額用販売手数料",0,"7",0,0,1,"月",210,210,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808175,"210034","","","84","84",0,"","000014",4,"医療法人メディライフあべクリニッ様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808175,"210034","","","84","84",0,"","000014",4,"得意先No. 010345",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808176,"010059","","","83","83",0,"","000084",0,"MWS)月額用販売手数料",0,"31",0,0,1,"月",0,0,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
0,1,0,"20181101","20181101",808176,"010059","","","83","83",0,"","000014",4,"池田歯科医院様分",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808176,"010059","","","83","83",0,"","000014",4,"得意先No. 020678",0,"0",0,0,0,"",0,0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,0,"","",0,""
0,1,0,"20181101","20181101",808177,"050103","","","84","84",0,"","000084",0,"MWS)月額用販売手数料",0,"8",0,0,1,"月",30,30,0,0,2,0,"","","","",0,0,0,0,0,0,0,8,0,"","",0,""
